"school_name","country","facebook_url","fb_activity","instagram_url","linkedin_url","x_url","email_found_incidentally","confidence","notes"
"Brisbane Montessori School","Australia","https://www.facebook.com/BrisbaneMontessoriSchool","","https://www.instagram.com/brisbanemontessorischool","https://www.linkedin.com/company/brisbane-montessori-school","","enquiries@bms.qld.edu.au","high","script pass: found on school website"
"Brisbane Montessori School","Australia","https://www.facebook.com/BrisbaneMontessoriSchool","","https://www.instagram.com/brisbanemontessorischool","https://www.linkedin.com/company/brisbane-montessori-school","","enquiries@bms.qld.edu.au","high","script pass: found on school website"
"Caboolture Montessori School","Australia","https://www.facebook.com/Caboolture-Montessori-School-111559012237762","","https://www.instagram.com/caboolturemontessori","","","","high","script pass: found on school website"
"Montessori Learning Tree (Currans Hill)","Australia","https://m.facebook.com/montessorilearningtreecurranshill","","https://www.instagram.com/mlt.cc","https://www.linkedin.com/company/montessori-learning-tree","","info.ch@mltcc.com.au","high","script pass: found on school website"
"Montessori Learning Tree (Dulwich Hill)","Australia","https://m.facebook.com/montessorilearningtreecurranshill","","https://www.instagram.com/mlt.cc","https://www.linkedin.com/company/montessori-learning-tree","","info.ch@mltcc.com.au","high","script pass: found on school website"
"Chapel Hill Montessori Children’s House","Australia","https://www.facebook.com/profile.php","","","","","info@chmch.com.au","high","script pass: found on school website"
"Montessori Works (Matraville)","Australia","https://www.facebook.com/montessoriworksau","","","","","","high","script pass: found on school website"
"Montessori Works (Maroubra)","Australia","https://www.facebook.com/montessoriworksau","","","","","","high","script pass: found on school website"
"Capalaba State College","Australia","https://www.facebook.com/CapalabaSC","","","","","","high","script pass: found on school website"
"GRO Early Learning – Moranbah","Australia","http://www.facebook.com/2008/fbml","","https://www.instagram.com/groearlylearning_ct","","","","high","script pass: found on school website"
"GRO Early Learning – Mount Isa","Australia","http://www.facebook.com/2008/fbml","","https://www.instagram.com/groearlylearning_ct","","","","high","script pass: found on school website"
"GRO Early Learning – Charters Towers","Australia","http://www.facebook.com/2008/fbml","","https://www.instagram.com/groearlylearning_ct","","","","high","script pass: found on school website"
"Sydney Montessori Training Centre","Australia","https://www.facebook.com/Sydney-Montessori-Training-Centre-419837425087939","","https://www.instagram.com/sydneymontessoritrainingcentre","","","","high","script pass: found on school website"
"Tamworth Montessori Preschool","Australia","https://www.facebook.com/Tamworth-Montessori-Preschool-102102195664114","","https://www.instagram.com/montessoritam","","","","high","script pass: found on school website"
"The Athena School","Australia","https://www.facebook.com/theathenaschool","","https://www.instagram.com/theathenaschool_","","","enquiries@athena.nsw.edu.au","high","script pass: found on school website"
"Head Start Montessori","Australia","https://www.facebook.com/headstartmontessorimountgravatt","","","","","mountgravatt@headstartmontessori.com.au","high","script pass: found on school website"
"Grovely State School","Australia","https://www.facebook.com/grovelystateschool","","","","","","high","script pass: found on school website"
"The Montessori Preschool of Sydney","Australia","https://web.facebook.com/aoifeeva.sheahan","","https://www.instagram.com/themontessoripreschoolofsydney","","","","high","script pass: found on school website"
"Kids on Clarence","Australia","http://www.facebook.com/2008/fbml","","https://www.instagram.com/kidsonclarence","","","kidsonclarence@bigpond.com","high","script pass: found on school website"
"Sydney Montessori School","Australia","http://www.facebook.com/2008/fbml","","http://instagram.com/sydneymontessorischool","","","enrolments@sms.nsw.edu.au","high","script pass: found on school website"
"Karinya Montessori Children’s House","Australia","https://www.facebook.com/Karinya-Montessori-Childrens-House-1551636638450443/events","","","","","info@karinyamontessori.com","high","script pass: found on school website"
"The Essington School","Australia","https://www.facebook.com/tr","","https://www.instagram.com/theessingtonschool","https://www.linkedin.com/company/teisd","","administration@essington.nt.edu.au","high","script pass: found on school website"
"Mojo Montessori Early Learning Centre","Australia","https://www.facebook.com/tr","","","","","connect@mojomontessori.com.au","high","script pass: found on school website"
"Montessori Children’s House","Australia","https://www.facebook.com/MontessoriChildrensHouseAuchenflower","","https://www.instagram.com/mch_auchenflower","","","","high","script pass: found on school website"
"Montessori International College","Australia","https://www.facebook.com/montessoriinternationalcollege","","https://www.instagram.com/montessoriinternationalcollege","","","admin@mic.qld.edu.au","high","script pass: found on school website"
"Montessori Tingalpa by Busy Bees","Australia","https://www.facebook.com/busybeesau","","https://www.instagram.com/busybees_au","https://www.linkedin.com/company/busybees","","manager@montessoritingalpa.busybees.edu.au","high","script pass: found on school website"
"Perfect Beginnings Montessori Children’s House (Holland Park)","Australia","http://www.facebook.com/2008/fbml","","https://www.instagram.com/perfectbeginningsmtgravatt","","","","high","script pass: found on school website"
"Perfect Beginnings Montessori Children’s House (Underwood)","Australia","http://www.facebook.com/2008/fbml","","https://www.instagram.com/perfectbeginningsmtgravatt","","","","high","script pass: found on school website"
"Rangeville Early Education Centre","Australia","https://www.facebook.com/EarlyLearningServicesChildCare","","","","","","high","script pass: found on school website"
"Building Futures Montessori – Wavell Heights","Australia","https://www.facebook.com/tr","","","","","","high","script pass: found on school website"
"Building Futures Montessori – Forest Lake","Australia","https://www.facebook.com/tr","","","","","","high","script pass: found on school website"
"Building Futures Montessori – Blackstone","Australia","https://www.facebook.com/tr","","","","","","high","script pass: found on school website"
"Cubbyhouse Montessori (The Gap)","Australia","https://www.facebook.com/thegapmontessori","","https://www.instagram.com/cubbyhousemontessori","","","enquiries@cubbyhousemontessori.com.au","high","script pass: found on school website"
"Cubbyhouse Montessori (Spring Hill)","Australia","https://www.facebook.com/thegapmontessori","","https://www.instagram.com/cubbyhousemontessori","","","enquiries@cubbyhousemontessori.com.au","high","script pass: found on school website"
"Cubbyhouse Montessori (Spring Hill)","Australia","https://www.facebook.com/thegapmontessori","","https://www.instagram.com/cubbyhousemontessori","","","enquiries@cubbyhousemontessori.com.au","high","script pass: found on school website"
"The Hills Montessori","Australia","https://www.facebook.com/thehillsmontessori","","https://www.instagram.com/thehillsmontessori","","","director@thehillsmontessori.com.au","high","script pass: found on school website"
"Enrich Early Education","Australia","https://www.facebook.com/enrichearlyeducation","","https://www.instagram.com/enrichearlyeducation","","","","high","script pass: found on school website"
"AMIGA Montessori Golden Grove","Australia","https://www.facebook.com/p/Amiga-Montessori-100071542416490","","","","","","high","script pass: found on school website"
"Gold Coast Montessori Child Care (Reedy Creek)","Australia","http://www.facebook.com/192863837408685","","https://www.instagram.com/montessorigc","","","","high","script pass: found on school website"
"Cedars Montessori Preschool","Australia","https://www.facebook.com/SAMontessoripreschools","","https://www.instagram.com/sa_montessori","","","cedars@samontessori.com.au","high","script pass: found on school website"
"Echoes Montessori","Australia","https://www.facebook.com/SAMontessoripreschools","","https://www.instagram.com/sa_montessori","","","cedars@samontessori.com.au","high","script pass: found on school website"
"Chancery Lane Montessori Preschool","Australia","https://www.facebook.com/jescott.montessori","","https://www.instagram.com/sa_montessori","","","chancerylane@samontessori.com.au","high","script pass: found on school website"
"Habitat Early Learning (Nundah)","Australia","https://www.facebook.com/tr","","","","","","high","script pass: found on school website"
"Habitat Early Learning (Peregian Springs)","Australia","https://www.facebook.com/tr","","","","","","high","script pass: found on school website"
"Habitat Early Learning (Ferny Grove)","Australia","https://www.facebook.com/tr","","","","","","high","script pass: found on school website"
