School,Email,Region,City,Phone,Website,Source,Notes
Treasure Village Montessori Charter School,april.smith@keysschools.com,FL,Islamorada,(305) 852-3482,http://Www.treasurevillagemontessori.com,montessoricensus.org,public
Treasured Hearts Montessori,NOT_FOUND,MI,Southfield,NOT_FOUND,,montessoricensus.org,private
Treasure House Child Development Center,NOT_FOUND,KY,Covington,(859) 669-2770,http://www.childreninc.org,montessoricensus.org,private
Towne Square Academy,cbms2admin@bellsouth.net,GA,Norcross,(770) 446-2397,,montessoricensus.org,private; PRIOR_CONTACT
Towles Intermediate School,jennifer.witzigreuter@fwcs.k12.in.us,IN,Fort Wayne,(260) 467-4300,https://towles.fortwayneschools.org/,montessoricensus.org,public
Town & Country Montessori,NOT_FOUND,CT,Wilton,(203) 834-1195,http://www.TownandCountryMontessori.org,montessoricensus.org,private
ToTH Montessori,info@toddlersonthehill.org,DC,Washington,(202) 748-5930,http://www.tothmontessori.org,montessoricensus.org,private; alt: stephanie@toddlersonthehill.org
Torit Language Center Montessori,kristen@toritschool.org,MA,Boston,NOT_FOUND,,montessoricensus.org,private
Topsail Montessori,topsailmontessori@gmail.com,NC,Hampstead,(910) 319-0813,,montessoricensus.org,private
Top Hat Montessori,pvminfo@gmail.com,MD,Gaithersburg,(240) 813-0713,,montessoricensus.org,private
Tong Le Montessori School,info@tonglemontessori.com,MD,Baltimore,(410) 929-1628,http://www.TongLeMontessori.com,montessoricensus.org,private; alt: manfai@tonglemontessori.com
Tomah Area Montessori School,lisaculpitt@tomah.education,WI,Tomah,(608) 374-7019,https://www.tomah.education/tomah-area-montessori-school/index,montessoricensus.org,public
Tomorrow's Hope Montessori School,admin@tomorrowshopemontessori.com,GA,Suwanee,NOT_FOUND,https://tomorrowshopemontessori.com/,montessoricensus.org + school site,private; alt: tomorrows.hopems@gmail.com
Toddler Village,NOT_FOUND,NE,Omaha,(402) 393-1311,,montessoricensus.org,private
Tobin Montessori School,jfrost@cpsd.us,MA,Cambridge,(617) 349-6600,https://tobin.cpsd.us/,montessoricensus.org,public
TMS School,NOT_FOUND,ON,Richmond Hill,NOT_FOUND,,montessoricensus.org,private
Tilden Little House,contact@tildenlittlehouse.com,CA,Kensington,NOT_FOUND,https://www.tildenlittlehouse.com/,montessoricensus.org + school site,private; alt: hello@tildenlittlehouse.com
TLC Children's Place,secretary@trinity-tlc.com,IN,Pendelton,NOT_FOUND,https://www.trinity-tlc.com/latest-news-tcp,montessoricensus.org + school site,private; alt: tlcchildrensplace@trinity-tlc.com
Tiger Lily School,tigerlilymontessori@gmail.com,RI,Providence,(251) 298-6389,,montessoricensus.org,private
Thriving Day Academy,stevie@thrivingday.com,UT,Heber City,435-200-4878,https://www.thrivingday.com,montessoricensus.org,private
Three Tree Montessori School,info@threetree.org,WA,Burien,(206) 242-5100,http://www.threetree.org,montessoricensus.org,private
Three Rivers Montessori,paula.henry@threeriversmontessori.org,MN,Elk River,NOT_FOUND,https://threeriversmontessori.org/,montessoricensus.org,public
Thistlewaithe Learning Center,thistlewaithelc@gmail.com,NY,South Salem,(914) 977-3662,,montessoricensus.org,private
Theodore Lester Elementary,tiffany.matthews@fsd1.org,SC,Florence,843-664-8459,https://lester.f1s.org/,montessoricensus.org,public
"The Woods, A Montessori School",daniel@novamontessori.com,VA,Woodbridge,NOT_FOUND,http://www.woodsmontessori.com,montessoricensus.org,private; alt: maureen@novamontessori.com
The Wetherill School,sdaniels@wetherillschool.org,PA,Gladwyne,(610) 649-2299,http://www.wetherillschool.org/home.php,montessoricensus.org,private
The Woods Academy,info@woodsacademy.org,MD,Bethesda,(301) 365-3080,http://woodsacademy.org,montessoricensus.org + school site,private
The Westwood Montessori School,wwmont@verizon.net,MA,Westwood,(781) 329-5557,,montessoricensus.org,private
The Westmont Montessori School,ccross@westmontmontessori.org,NJ,Mendham,(908) 879-6355,http://www.westmontmontessori.org,montessoricensus.org,private
The Wellesley Montessori School,office@wellesleymontessori.org,MA,Wellesley,(781) 237-6670,,montessoricensus.org,private
The Way of the Shepherd Catholic Montessori,administrator@wayoftheshepherd.org,MN,Blaine,(763) 862-9110,http://www.wayoftheshepherd.org,montessoricensus.org,private
The Washington Market School,r.moskowitz@wms-nyc.org,NY,New York,(212) 233-2176,,montessoricensus.org,private
The Washington Market School,NOT_FOUND,NY,New York,(212) 406-7271,,montessoricensus.org,private
The Waseca School,waseca.sch@gmail.com,GA,Athens,(706) 543-4473,http://wasecaschool.org/,montessoricensus.org,private
The Walden School,bthomas@thewaldenschool.org,PA,Media,(610) 892-8000,https://www.thewaldenschool.org/,montessoricensus.org,private
The Village School,jsinclair@thevillageschool.net,NJ,Waldwick,(201) 445-6160,https://www.thevillageschool.net/,montessoricensus.org,private; alt: mlarkin@thevillageschool.net
The University of Children LLC Montessori School,rgeiss@att.net,CA,Inglewood,(310) 677-4406,http://www.montessoriinglewood.com,montessoricensus.org,private
The Tree House,info@thetreehousectk.org,FL,Santa Rosa Beach,(850) 622-9771,,montessoricensus.org,private; alt: summer@thetreehousectk.org
The Tidewater School,tidewaterschool@thetidewaterschool.org,MD,Huntingtown,(410) 257-0533,https://www.thetidewaterschool.org/,montessoricensus.org,private
The Suzuki School: Northside Campus,kperryman@suzukischool.com,GA,Atlanta,(404) 351-0012,http://Www.suzukischool.com,montessoricensus.org,private
The Suzuki School: Midtown/Ponce Campus,cmay@suzukischool.com,GA,Atlanta,(404) 233-2128,http://Www.suzukischool.com,montessoricensus.org,private
The Suzuki School: Buckhead Campus,kcurtis@suzukischool.com,GA,Atlanta,(404) 869-1042,http://Www.suzukischool.com,montessoricensus.org,private
The Summit Country Day School,humanresources@summitcds.org,OH,Cincinnati,(513) 871-4700,http://www.Summitcds.org,montessoricensus.org + school site,private; alt: summitalumni@summitcds.org; summithealth@summitcds.org
The STAR School,beverly.paddock@starschool.org,AZ,Flagstaff,(928) 415-4157,https://www.starschool.org,montessoricensus.org + school site,public; alt: info@starschool.org
"The Springs, A Montessori School",daniel@springsmontessori.com,VA,Springfield,(703) 455-1000,,montessoricensus.org,private; alt: maureen@novamontessori.com
The Spring School,springsch@springschool.com,NJ,Tenafly,NOT_FOUND,,montessoricensus.org,private
The Spring Hill School,admissions@springhillmontessori.org,CA,Petaluma,(707) 763-9222,thespringhillschool.org,montessoricensus.org,private
The Seed Montessori,theseedmontessori@gmail.com,CA,Los Angeles,(310) 440-0078,,montessoricensus.org,private
The Sandwich Montessori School,michelle.mcjunkin@sandwichmontessori.org,MA,Sandwich,(508) 888-4222,https://www.sandwichmontessori.org/,montessoricensus.org + school site,private; alt: mmcjunkin@sandwichmontessori.org
The San Francisco School,communications@sfschool.org,CA,San Francisco,NOT_FOUND,http://www.sfschool.org/,montessoricensus.org + school site,private
The Sammamish Montessori School,support@sammamishmontessori.com,WA,Redmond,(425) 883-3271,http://www.sammamishmontessori.com,montessoricensus.org + school site,private
The Riverview Montessori School at River Crest,laurie@wearemontessori.com,FL,Riverview,(813) 741-3300,,montessoricensus.org,private
The Riverseed School,ebony@theriverseedschool.org,DC,Washington,NOT_FOUND,http://www.theriverseedschool.org,montessoricensus.org,public; alt: zani@theriverseedschool.org
The Riverbend School,fbrangwynne@rvbs.org,MA,Natick,(508) 655-7333,,montessoricensus.org,private
The Renaissance International School,leslieh@therenaissanceschool.org,CA,Oakland,(510) 531-8566,http://www.TheRenaissanceSchool.org,montessoricensus.org,private
The Red River Valley Academy,redrivervalleyacademy@gmail.com,MN,Moorhead,NOT_FOUND,,montessoricensus.org,private
The Red Oaks School,mstewart@redoaksschool.org,NJ,Morristown,(973) 539-7853,http://www.redoaksschool.org,montessoricensus.org,private
The Post Oak School,admission@postoakschool.org,TX,Bellaire,(713) 661-6688,http://www.postoakschool.org,montessoricensus.org,private; alt: maurajoyce@postoakschool.org
The Portland Montessori School,admissions@portlandmontessori.org,OR,Portland,(503) 688-2995,http://portlandmontessori.org,montessoricensus.org + school site,private; alt: hiring@portlandmontessori.org
The Peace Rose Montessori School,admin@thepeacerose.com,NJ,Parlin,NOT_FOUND,https://thepeacerose.com/,montessoricensus.org + school site,private; alt: impallari@gmail.com; info@thepeacerose.com
"The Perception Training Center, Inc.",NOT_FOUND,PA,Pottsville,NOT_FOUND,,montessoricensus.org,private
The Nurtury Montessori School,jenessa@thenurtury-montessori.com,FL,Fort Lauderdale,(954) 587-2285,,montessoricensus.org,private
The Paloma School,connect@palomaschool.org,PA,Lebanon,NOT_FOUND,https://www.palomaschool.org/,montessoricensus.org + school site,private; alt: palomaschool2018@outlook.com
The Nurtury at North,info@thenurtury-montessori.com,NY,New Rochelle,NOT_FOUND,,montessoricensus.org,private
The Nurtury at Flandreau,info@thenurtury-montessori.com,NY,New Rochelle,NOT_FOUND,,montessoricensus.org,private
The Norwood Montessori School,booth.t@norwoodschools.org,OH,Norwood,NOT_FOUND,https://tnms.norwoodschools.org,montessoricensus.org,public
The New School/A Montessori Center for Children,info@montessoricenter.org,NC,Holly Springs,(919) 303-3636,,montessoricensus.org,private
The New School Montessori,jeff.g@newschoolmontessori.com,OH,Cincinnati,(513) 281-7999,,montessoricensus.org,private
The New Century School,lawner@thenewcenturyschool.com,MD,Baltimore,(410) 929-4116,https://thenewcenturyschool.com/,montessoricensus.org,private; alt: office@thenewcenturyschool.com
The Nature School of Central Indiana,hello@thenatureschoolofcentralindiana.org,IN,Indianapolis,NOT_FOUND,https://www.thenatureschoolofcentralindiana.org/,montessoricensus.org,public; alt: mskassi@thenatureschoolofcentralindiana.org
The Montessori Schools of Central Texas,director@templemontessori.com,TX,Harker Heights,NOT_FOUND,,montessoricensus.org,private
The Montessori Schoolhouse,1301msh@gmail.com,AZ,Tucson,(520) 319-8668,http://www.themontessorischoolhouse.com/,montessoricensus.org,public
The Montessori School Rochester,info@maramontessori.com,MI,Rochester Hills,NOT_FOUND,https://themsr.info/,montessoricensus.org + school site,private
The Montessori School–Kalamazoo,admissions@themontessorischool.org,MI,Kalamazoo,NOT_FOUND,https://www.themontessorischool.org/,montessoricensus.org + school site,private
The Montessori School of Washington DC,msow.dc@gmail.com,DC,Washington,(202) 338-1557,http://MONTESSORIWASHINGTON.ORG,montessoricensus.org + school site,private
The Montessori School of the Mahoning Valley,rgonatas@msmv.org,OH,Youngstown,(330) 788-4622,http://msmv.org,montessoricensus.org,private; alt: stephanie@msmv.org
The Montessori School of Tokyo,info@montessorijapan.com,Tokyo,Minatoku,NOT_FOUND,montessorijapan.com,montessoricensus.org + school site,private; PRIOR_CONTACT
The Montessori School of the Berkshires,todd@berkshiremontessori.org,MA,Lenox Dale,NOT_FOUND,https://www.berkshiremontessori.org/,montessoricensus.org,private
The Montessori School of Syracuse,msshead@gmail.com,NY,Syracuse,(315) 449-9033,http://mssyr.org,montessoricensus.org,private
The Montessori School of Sonoma,sarah@montessorisonoma.com,CA,Sonoma,NOT_FOUND,https://www.montessorischoolofsonoma.com/,montessoricensus.org,private
The Montessori School of San Antonio,NOT_FOUND,TX,San Antonio,(210) 492-3553,,montessoricensus.org,private
The Montessori School of Silicon Valley – Cantera,info@edumart.com,TX,Georgetown,NOT_FOUND,https://msosv.com/cantera/,montessoricensus.org + school site,private
The Montessori School of Pullman,headofschool@pullmanmontessori.org,WA,Pullman,(509) 334-4114,http://www.pullmanmontessori.org,montessoricensus.org,private
The Montessori School of Raleigh – Brier Creek,admissions@msr.org,NC,Durham,NOT_FOUND,https://www.msr.org/,montessoricensus.org + school site,private; alt: auxiliaryprograms@msr.org; businessoffice@msr.org
The Montessori School of Huntsville,jennifer@montessorihuntsville.org,AL,Huntsville,(256) 881-3790,https://www.montessorihuntsville.org/,montessoricensus.org,private
The Montessori School of Donelson,NOT_FOUND,TN,Nashville,(615) 316-5667,,montessoricensus.org,private
The Montessori School of Hamilton,NOT_FOUND,NJ,Hamilton,(609) 585-1314,,montessoricensus.org,private
The Montessori School of Central Texas – Temple Campus,director@templemontessori.com,TX,Temple,(254) 771-1116,,montessoricensus.org,private
The Montessori School of Camden,hos@montessori-camden.com,SC,Camden,(803) 432-6828,http://www.montessori-camden.com,montessoricensus.org,public; alt: registration@montessori-camden.com
The Montessori School of Bowling Green—OH,office@montessorischoolbg.org,OH,Bowling Green,(419) 352-4203,http://www.montessorischoolbg.org,montessoricensus.org,private
The Montessori School of Bowling Green—KY,administrator@montessoribg.com,KY,Bowling Green,(270) 846-1122,http://www.montessoribg.com,montessoricensus.org,private
The Montessori School Kingsley,principal@themontessorischool.wa.edu.au,,Kingsley,NOT_FOUND,https://www.themontessorischool.wa.edu.au/,montessoricensus.org,private
The Montessori School for Shreveport South Campus,angieday.montessori@gmail.com,LA,Shreveport,(318) 861-6777,http://www.montessorishreveport.com,montessoricensus.org,private
The Montessori School for Shreveport,angieday.montessori@gmail.com,LA,Shreveport,(318) 861-6777,http://www.montessorishreveport.com,montessoricensus.org,private
The Montessori School at StarCreek,NOT_FOUND,TX,Allen,(972) 727-2800,,montessoricensus.org,private
The Montessori School,NOT_FOUND,PA,Morrisville,(215-295-1170,http://www.TMS-Montessori.com,montessoricensus.org,private
The Montessori School – Chattanooga,NOT_FOUND,TN,Chattanooga,NOT_FOUND,https://themontessorischool.net/,montessoricensus.org,private
The Montessori School,office@themontessorischool.us,PA,Dresher,(484) 872-2300,https://www.themontessorischool.us/,montessoricensus.org + school site,private; alt: tmsadmin@themontessorischool.us
The Montessori School,info@themontessorischool.com,TN,Chattanooga,(423) 622-6366,http://Themontessorischool.net,montessoricensus.org,private
The Montessori School,admissions@sevenacresmontessori.org,CT,Wilton,(203) 834-0440,http://www.themontessorischool.com,montessoricensus.org + school site,private; alt: info@sevenacresmontessori.org
The Montessori Learning Center of Dundee,NOT_FOUND,NE,Omaha,(402) 558-6018,http://montessoriofdundee.com/,montessoricensus.org,private
The Montessori Learning Center,mlcliz@yahoo.com,IN,Carmel,NOT_FOUND,,montessoricensus.org,private
The Montessori House of St. Johns,megan@themontessorihouse.org,OR,Portland,NOT_FOUND,https://themontessorihouse.org/,montessoricensus.org,private
The Montessori House,contact@themontessorihouse.com,NJ,Tenafly,(201) 816-8343,themontessorihouse.com,montessoricensus.org,private
The Montessori Foundation,info@montessori.org,FL,Bradenton,(941) 729-9565,http://www.montessori.org/,montessoricensus.org + school site,private; PRIOR_CONTACT
The Montessori Garden School,NOT_FOUND,FL,Miami,NOT_FOUND,https://miami-montessori.com/,montessoricensus.org,private
The Montessori Children's School,NOT_FOUND,NH,Hanover,NOT_FOUND,,montessoricensus.org,private
The Montessori Country School,NOT_FOUND,ON,Nobleton,NOT_FOUND,,montessoricensus.org,private
The Montessori Children's Academy-Somerset,themcacademy@aol.com,NJ,Somerset,NOT_FOUND,,montessoricensus.org,private
The Montessori Children's Academy of Short Hills,themcacademy@aol.com,NJ,Short Hills,(973) 258-1400,,montessoricensus.org,private
The Montessori Children's Academy of Morristown,themcacademy@aol.com,NJ,Morristown,(973) 410-9669,,montessoricensus.org,private
The Montessori Children's Academy of Chatham,themcacademy@aol.com,NJ,Chatham,NOT_FOUND,,montessoricensus.org,private
